ngram,freq
INDIFFERENCE,3.362665213051389e-05
EVEN,0.0009026101361348464
IRONY,3.716629972319956e-05
COULD,0.001973353532922262
DISCERNED,3.539647592685672e-06
CAN,0.0008282775366884472
ONE,0.003658225787040642
WHILE,0.0007061596947407916
MORALLY,1.2388766574399853e-05
CALM,0.00015220484648548392
TIMES,0.00027255286463679675
LIKE,0.0013238281996644414
HAS,0.0012494956002180424
ANY,0.0008229680652994187
FEELING,0.0005663436148297075
STAYING,5.132489009394225e-05
WHOLE,0.0009415462596543888
HOPE,0.00015928414167085524
FETE,1.9468061759771197e-05
ENGLISH,5.3094713890285086e-05
AMBASSADORS,1.4158590370742689e-05
TODAY,0.00015397467028182673
WEDNESDAY,1.2388766574399853e-05
MUST,0.0008353568318738186
PUT,0.00047962224880890856
APPEARANCE,7.079295185371344e-05
THERE,0.0026122599234020263
DAUGHTER,0.0002212279745428545
COMING,0.00028848127880388226
TAKE,0.0006229779763126783
TODAYS,5.309471389028509e-06
BEEN,0.0026122599234020263
CANCELED,1.769823796342836e-06
CONFESS,2.8317180741485377e-05
FESTIVITIES,3.539647592685672e-06
FIREWORKS,7.079295185371344e-06
BECOMING,5.840418527931359e-05
WEARISOME,5.309471389028509e-06
THEY,0.003854676228434697
KNOWN,0.00023892621250628287
WISHED,0.00033449669750879605
ENTERTAINMENT,8.84911898171418e-06
WOULD,0.002417579305804314
OFF,0.000755714761038391
WOUNDUP,1.769823796342836e-06
CLOCK,2.300770935245687e-05
FORCE,0.00024069603630262571
HABIT,6.902312805737061e-05
THINGS,0.0004088292969551951
DID,0.0026281883375691116
WISH,0.00033095704991611036
BELIEVED,7.079295185371344e-05
TEASE,1.769823796342836e-06
DECIDED,0.00017875220343062644
ABOUT,0.0017892918581026073
NOVOSILTSEVS,1.769823796342836e-06
DISPATCH,3.185682833417105e-05
KNOW,0.0014972709317060393
EVERYTHING,0.0007327070516859342
SAY,0.001132687229659415
COLD,0.00024246586009896856
LISTLESS,1.4158590370742689e-05
BUONAPARTE,5.132489009394225e-05
BURNT,7.079295185371344e-06
BOATS,8.84911898171418e-06
WE,0.0017096497872671798
READY,0.00029202092639656795
BURN,3.716629972319956e-05
OURS,5.132489009394225e-05
ALWAYS,0.000821198241503076
LANGUIDLY,7.079295185371344e-06
ACTOR,5.309471389028509e-06
REPEATING,7.787224703908479e-05
STALE,1.769823796342836e-06
PART,0.0004123689445478808
CONTRARY,0.0002212279745428545
DESPITE,0.00014689537509645538
FORTY,6.902312805737061e-05
YEARS,0.00021945815074651167
OVERFLOWED,8.84911898171418e-06
ANIMATION,5.132489009394225e-05
IMPULSIVENESS,1.769823796342836e-06
ENTHUSIAST,1.769823796342836e-06
BECOME,0.000215918503153826
SOCIAL,4.42455949085709e-05
VOCATION,1.2388766574399853e-05
SOMETIMES,0.0002353865649135972
WHEN,0.002647656399328883
FEEL,0.0002353865649135972
BECAME,0.00030087004537828214
ENTHUSIASTIC,1.769823796342836e-05
ORDER,0.0005220980199211366
DISAPPOINT,1.0618942778057017e-05
EXPECTATIONS,1.5928414167085526e-05
THOSE,0.0011698535293826146
KNEW,0.0007309372278895913
SUBDUED,8.84911898171418e-06
SMILE,0.000734476875482277
THOUGH,0.0008070396511323332
SUIT,1.0618942778057017e-05
FADED,7.079295185371344e-06
FEATURES,3.8936123519542394e-05
PLAYED,7.964207083542762e-05
ROUND,0.000755714761038391
LIPS,0.0002017599127830833
EXPRESSED,0.00020883920796845466
SPOILED,2.4777533148799706e-05
CHILD,0.00017875220343062644
CONTINUAL,2.1237885556114034e-05
CONSCIOUSNESS,0.00011857819435497001
CHARMING,9.380066120617032e-05
DEFECT,8.84911898171418e-06
NEITHER,0.0001716729082452551
NOR,0.00031325881195268197
CONSIDERED,0.00018229185102331213
NECESSARY,0.00024246586009896856
CORRECT,3.362665213051389e-05
MIDST,6.194383287199926e-05
CONVERSATION,0.00029556057398925364
POLITICAL,5.840418527931359e-05
MATTERS,0.00012919713713302702
BURST,8.672136602079897e-05
OUT,0.0021875022122797455
OH,0.0005592643196443362
SPEAK,0.0003787422924173669
AUSTRIA,4.955506629759941e-05
PERHAPS,0.00020883920796845466
UNDERSTAND,0.0006176685049236498
NEVER,0.00072385793270422
DOES,0.00036458370204662426
BETRAYING,1.5928414167085526e-05
US,0.0007486354658530197
RUSSIA,0.00029379075019291077
ALONE,0.0004282973587149663
SAVE,6.725330426102778e-05
EUROPE,8.672136602079897e-05
GRACIOUS,4.42455949085709e-05
SOVEREIGN,0.00010087995639154165
RECOGNIZES,1.0618942778057017e-05
TRUE,0.00021237885556114034
THING,0.0004052896493625095
FAITH,4.601541870491374e-05
GOOD,0.0007734129990018193
WONDERFUL,3.8936123519542394e-05
PERFORM,2.6547356945142543e-05
NOBLEST,1.769823796342836e-06
ROLE,4.070594731588523e-05
EARTH,0.0001026497801878845
VIRTUOUS,2.1237885556114034e-05
NOBLE,4.42455949085709e-05
GOD,0.00046900330603085155
FORSAKE,1.769823796342836e-06
HIM,0.00820667294364173
FULFILL,3.0087004537828214e-05
CRUSH,2.300770935245687e-05
HYDRA,1.769823796342836e-06
REVOLUTION,4.070594731588523e-05
THAN,0.0009433160834507316
EVER,0.0002495451552843399
PERSON,0.0001274273133366842
MURDERER,7.079295185371344e-06
VILLAIN,1.0618942778057017e-05
AVENGE,5.309471389028509e-06
BLOOD,0.00011326872296594151
WHOM,0.0007185484613151915
ASK,0.0003539647592685672
RELY,3.539647592685672e-06
ENGLAND,2.300770935245687e-05
COMMERCIAL,1.769823796342836e-06
SPIRIT,8.495154222445614e-05
CANNOT,0.00029025110260022513
EMPEROR,0.0009344669644690175
ALEXANDERS,3.8936123519542394e-05
LOFTINESS,3.539647592685672e-06
SOUL,0.00027078304084045393
REFUSED,4.955506629759941e-05
EVACUATE,1.769823796342836e-06
MALTA,3.539647592685672e-06
WANTED,0.00032210793093439616
FIND,0.00028671145500753944
SEEKS,8.84911898171418e-06
SECRET,7.079295185371344e-05
MOTIVE,1.4158590370742689e-05
ACTIONS,0.00012565748954034136
ANSWER,0.00025308480287702554
NOVOSILTSEV,7.079295185371344e-06
GET,0.0006318270952943924
NONE,8.495154222445614e-05
UNDERSTOOD,0.00035042511167588156
SELF,0.00013627643231839837
ABNEGATION,1.769823796342836e-06
WANTS,5.132489009394225e-05
DESIRES,2.8317180741485377e-05
MANKIND,3.716629972319956e-05
PROMISED,9.734030879885599e-05
LITTLE,0.0009857918545629596
PRUSSIA,5.3094713890285086e-05
DECLARED,4.42455949085709e-05
INVINCIBLE,3.539647592685672e-06
POWERLESS,1.0618942778057017e-05
BEFORE,0.001468953750964554
HARDENBURG,1.769823796342836e-06
SAYS,0.00021237885556114034
HAUGWITZ,1.769823796342836e-06
EITHER,0.0002247676221355402
FAMOUS,3.716629972319956e-05
PRUSSIAN,2.300770935245687e-05
NEUTRALITY,3.539647592685672e-06
TRAP,4.42455949085709e-05
LOFTY,4.42455949085709e-05
DESTINY,1.0618942778057017e-05
ADORED,2.6547356945142543e-05
MONARCH,3.185682833417105e-05
SUDDENLY,0.0007645638800201052
PAUSED,0.00012919713713302702
SMILING,0.0002548546266733684
OWN,0.0008884515457641037
IMPETUOSITY,5.309471389028509e-06
THINK,0.0006335969190907353
SENT,0.0003964405303807953
INSTEAD,0.00014689537509645538
WINTZINGERODE,1.2388766574399853e-05
CAPTURED,7.610242324274196e-05
KING,9.203083740982747e-05
PRUSSIAS,1.769823796342836e-06
CONSENT,3.8936123519542394e-05
ASSAULT,1.769823796342836e-06
ELOQUENT,8.84911898171418e-06
GIVE,0.0004920110153833084
CUP,2.6547356945142543e-05
TEA,0.0001327367847257127
MOMENT,0.000734476875482277
PROPOS,3.539647592685672e-06
ADDED,0.0003716629972319956
AGAIN,0.0012548050716070709
AM,0.0009645539690068457
EXPECTING,0.00011326872296594151
TWO,0.0010459658636386162
INTERESTING,5.840418527931359e-05
MEN,0.0013645341469803267
LE,9.380066120617032e-05
VICOMTE,7.256277565005628e-05
DE,0.00025662445046971123
MORTEMART,1.5928414167085526e-05
CONNECTED,4.070594731588523e-05
MONTMORENCYS,1.769823796342836e-06
THROUGH,0.0006672235712212492
ROHANS,1.769823796342836e-06
BEST,0.00022299779833919735
FAMILIES,1.769823796342836e-05
GENUINE,7.079295185371344e-06
EMIGRES,1.769823796342836e-06
ONES,0.0002070693841721118
ALSO,0.00047431277741988005
ABBE,3.185682833417105e-05
MORIO,7.079295185371344e-06
PROFOUND,4.42455949085709e-05
THINKER,1.769823796342836e-06
RECEIVED,0.0003539647592685672
HEARD,0.0008813722505787324
DELIGHTED,5.6634361482970754e-05
MEET,0.00018760132241234064
THEM,0.002706060584608196
STUDIED,1.5928414167085526e-05
CARELESSNESS,5.309471389028509e-06
OCCURRED,0.00012388766574399852
QUESTION,0.0003875914113990811
CHIEF,0.00032210793093439616
VISIT,0.00010972907537325583
DOWAGER,1.0618942778057017e-05
BARON,1.769823796342836e-05
FUNKE,5.309471389028509e-06
APPOINTED,9.026101361348464e-05
SECRETARY,1.5928414167085526e-05
VIENNA,8.31817184281133e-05
ACCOUNTS,3.8936123519542394e-05
CREATURE,2.300770935245687e-05
OBTAIN,3.8936123519542394e-05
POST,0.00011503854676228435
SON,0.000410599120751538
OTHERS,0.0005539548482553077
WERE,0.004337838124836292
TRYING,0.00029025110260022513
SECURE,2.6547356945142543e-05
ALMOST,0.00027255286463679675
CLOSED,0.00016813326065256943
EYES,0.0014636442795755255
INDICATE,1.4158590370742689e-05
ANYONE,0.00031679845954536766
ELSE,0.0002796321598221681
RIGHT,0.0007964207083542762
CRITICIZE,5.309471389028509e-06
DESIRED,5.3094713890285086e-05
PLEASED,0.00015397467028182673
RECOMMENDED,1.2388766574399853e-05
SISTER,0.00015397467028182673
DRY,5.6634361482970754e-05
MOURNFUL,1.769823796342836e-05
NAMED,1.769823796342836e-05
PAVLOVNAS,6.902312805737061e-05
ASSUMED,9.026101361348464e-05
SINCERE,3.362665213051389e-05
DEVOTION,4.247577111222807e-05
RESPECT,7.964207083542762e-05
MINGLED,4.42455949085709e-05
SADNESS,2.4777533148799706e-05
EVERY,0.0005946607955711929
TIME,0.001642396483006152
MENTIONED,8.84911898171418e-05
ILLUSTRIOUS,3.539647592685672e-06
PATRONESS,3.539647592685672e-06
MAJESTY,0.00011857819435497001
DEIGNED,7.079295185371344e-06
SHOW,0.0001964504413940548
BEAUCOUP,3.539647592685672e-06
DESTIME,1.769823796342836e-06
CLOUDED,8.84911898171418e-06
OVER,0.001060124454009359
SILENT,0.00029025110260022513
LOOKED,0.0011521552914191863
INDIFFERENT,3.716629972319956e-05
WOMANLY,5.309471389028509e-06
COURTIERLIKE,3.539647592685672e-06
QUICKNESS,7.079295185371344e-06
TACT,2.1237885556114034e-05
HABITUAL,3.185682833417105e-05
BOTH,0.0004619240108454802
REBUKE,5.309471389028509e-06
DARING,1.2388766574399853e-05
DONE,0.0005362566102918794
SAME,0.001175163000771643
CONSOLE,1.0618942778057017e-05
SINCE,0.0003327268737124532
CAME,0.001208789652902157
EVERYONE,0.0003911310589917668
ENRAPTURED,1.5928414167085526e-05
AMAZINGLY,1.769823796342836e-06
BEAUTIFUL,0.00014512555130011257
BOWED,0.0001026497801878845
SIGNIFY,3.539647592685672e-06
GRATITUDE,2.6547356945142543e-05
OFTEN,0.0002460055076916542
CONTINUED,0.0003805121162137098
AFTER,0.0014813425175389538
SHORT,0.0002070693841721118
PAUSE,6.194383287199926e-05
DRAWING,0.0003681233496393099
NEARER,0.0001327367847257127
AMIABLY,1.4158590370742689e-05
TOPICS,8.84911898171418e-06
ENDED,4.247577111222807e-05
COME,0.001208789652902157
INTIMATE,7.256277565005628e-05
UNFAIRLY,1.769823796342836e-06
JOYS,2.4777533148799706e-05
LIFE,0.001081362339565473
DISTRIBUTED,1.5928414167085526e-05
WHY,0.0009592444976178171
FATE,0.00011503854676228435
GIVEN,0.00031679845954536766
SUCH,0.0010459658636386162
SPLENDID,0.0001221178419476557
CHILDREN,0.00018760132241234064
ANATOLE,0.0003681233496393099
YOUNGEST,1.9468061759771197e-05
ADMITTING,2.8317180741485377e-05
REJOINDER,1.4158590370742689e-05
RAISING,7.787224703908479e-05
EYEBROWS,5.6634361482970754e-05
APPRECIATE,1.0618942778057017e-05
LESS,0.00025308480287702554
DESERVE,7.079295185371344e-06
SMILED,0.0002654735694514254
ECSTATIC,2.1237885556114034e-05
CANT,0.0003468854640831959
HELP,0.0002495451552843399
LAVATER,1.769823796342836e-06
LACK,3.716629972319956e-05
BUMP,5.309471389028509e-06
PATERNITY,1.769823796342836e-06
JOKE,5.3094713890285086e-05
MEAN,0.00011680837055862718
SERIOUS,0.00012034801815131286
TALK,0.0004495352442710804
DISSATISFIED,4.955506629759941e-05
YOUNGER,5.6634361482970754e-05
OURSELVES,7.964207083542762e-05
ITS,0.0016777929589330087
MELANCHOLY,4.955506629759941e-05
MAJESTYS,1.0618942778057017e-05
PITIED,2.300770935245687e-05
ANSWERED,0.00027078304084045393
SIGNIFICANTLY,2.4777533148799706e-05
AWAITING,8.141189463177046e-05
REPLY,0.0002601640980623969
FROWNED,7.610242324274196e-05
LAST,0.0006123590335346213
FATHER,0.0006017400907565643
THEIR,0.002548546266733684
EDUCATION,3.539647592685672e-05
TURNED,0.0006884614567773632
FOOLS,1.0618942778057017e-05
HIPPOLYTE,8.31817184281133e-05
QUIET,0.00014158590370742688
FOOL,8.141189463177046e-05
ACTIVE,3.8936123519542394e-05
DIFFERENCE,3.0087004537828214e-05
WAY,0.0008707533078006754
ANIMATED,0.00011149889916959868
USUAL,0.00021237885556114034
WRINKLES,2.6547356945142543e-05
MOUTH,0.00013627643231839837
CLEARLY,0.00016105396546719808
REVEALED,3.539647592685672e-05
SOMETHING,0.0010636641016020445
UNEXPECTEDLY,9.557048500251315e-05
COARSE,3.185682833417105e-05
UNPLEASANT,7.787224703908479e-05
BORN,1.769823796342836e-05
REPROACH,5.3094713890285086e-05
LOOKING,0.0007043898709444488
PENSIVELY,8.84911898171418e-06
BANE,1.769823796342836e-06
CROSS,0.0001274273133366842
BEAR,9.734030879885599e-05
EXPLAIN,0.00010972907537325583
MYSELF,0.00026193392185873974
HELPED,6.194383287199926e-05
RESIGNATION,8.84911898171418e-06
CRUEL,5.132489009394225e-05
GESTURE,8.84911898171418e-05
MEDITATED,1.769823796342836e-06
MARRYING,5.132489009394225e-05
PRODIGAL,1.769823796342836e-06
ASKED,0.0011822422959570146
MAIDS,5.132489009394225e-05
MANIA,3.539647592685672e-06
MATCHMAKING,7.079295185371344e-06
WEAKNESS,5.132489009394225e-05
YET,0.0006141288573309642
UNHAPPY,4.070594731588523e-05
RELATION,8.84911898171418e-05
YOURS,4.601541870491374e-05
PRINCESS,0.001621158597450038
MARY,0.0010884416347508442
BOLKONSKAYA,1.769823796342836e-05
MEMORY,7.079295185371344e-05
PERCEPTION,1.9468061759771197e-05
BEFITTING,1.769823796342836e-06
WORLD,0.00028671145500753944
INDICATED,5.132489009394225e-05
MOVEMENT,0.00033095704991611036
CONSIDERING,7.610242324274196e-05
INFORMATION,3.716629972319956e-05
EVIDENTLY,0.0006194383287199927
UNABLE,0.0001716729082452551
CHECK,1.2388766574399853e-05
SAD,0.00014158590370742688
CURRENT,3.185682833417105e-05
THOUGHTS,0.00020883920796845466
COSTING,7.079295185371344e-06
THOUSAND,0.0002991002215819393
RUBLES,0.00012565748954034136
YEAR,0.00015574449407816958
FIVE,0.00016282378926354093
GOES,4.070594731588523e-05
PRESENTLY,3.539647592685672e-06
THATS,0.0005132489009394225
FATHERS,0.00017875220343062644
RICH,8.31817184281133e-05
STINGY,5.309471389028509e-06
LIVES,5.3094713890285086e-05
COUNTRY,0.00017875220343062644
BOLKONSKI,0.00028494163121119663
RETIRE,3.8936123519542394e-05
ARMY,0.001166313881789929
UNDER,0.000647755509461478
LATE,0.00018760132241234064
NICKNAMED,7.079295185371344e-06
CLEVER,8.141189463177046e-05
ECCENTRIC,3.539647592685672e-06
BORE,4.7785242501256574e-05
GIRL,0.00022830726972822586
BROTHER,0.00023715638870994003
MARRIED,0.00012919713713302702
LISE,4.7785242501256574e-05
MEINEN,1.769823796342836e-06
LATELY,2.300770935245687e-05
AIDE,4.070594731588523e-05
DECAMP,4.601541870491374e-05
KUTUZOVS,0.00014158590370742688
HERE,0.0008565947174299326
LISTEN,0.00015751431787451242
TAKING,0.00035927423065759576
REASON,0.00022299779833919735
DOWNWARDS,2.1237885556114034e-05
ARRANGE,5.132489009394225e-05
AFFAIR,0.00013450660852205556
MOST,0.0005734229100150789
DEVOTED,3.716629972319956e-05
SLAFE,1.769823796342836e-06
F,3.539647592685672e-06
VILLAGE,0.00025839427426605405
ELDER,6.37136566683421e-05
MINE,4.42455949085709e-05
WRITES,2.8317180741485377e-05
REPORTS,8.141189463177046e-05
WANT,0.00044422577288205184
FAMILIARITY,1.2388766574399853e-05
EASY,8.495154222445614e-05
GRACE,1.5928414167085526e-05
PECULIAR,5.486453768662792e-05
RAISED,0.00018760132241234064
HONORS,2.4777533148799706e-05
SWUNG,1.2388766574399853e-05
FRO,1.769823796342836e-05
LAY,0.00035042511167588156
BACK,0.000918538550301932
ARMCHAIR,5.6634361482970754e-05
ANOTHER,0.0010742830443801015
DIRECTION,0.00013096696092936987
ATTENDEZ,1.769823796342836e-06
REFLECTING,8.84911898171418e-06
ILL,0.0004601541870491374
YOUNG,0.0007822621179835336
BOLKONSKIS,3.362665213051389e-05
WIFE,0.000442455949085709
ARRANGED,8.672136602079897e-05
FAMILYS,1.0618942778057017e-05
BEHALF,2.1237885556114034e-05
START,5.3094713890285086e-05
APPRENTICESHIP,3.539647592685672e-06
II,3.0087004537828214e-05
ROOM,0.0013539152042022697
GRADUALLY,4.070594731588523e-05
FILLING,2.1237885556114034e-05
HIGHEST,9.557048500251315e-05
ASSEMBLED,4.42455949085709e-05
PEOPLE,0.000939776435858046
DIFFERING,3.539647592685672e-06
WIDELY,1.2388766574399853e-05
AGE,7.610242324274196e-05
CHARACTER,9.911013259519882e-05
ALIKE,3.716629972319956e-05
CIRCLE,9.380066120617032e-05
BELONGED,5.486453768662792e-05
VASILIS,5.132489009394225e-05
HELENE,0.0002442356838953114
WORE,7.964207083542762e-05
BALL,0.0002017599127830833
DRESS,0.00018229185102331213
BADGE,7.079295185371344e-06
YOUTHFUL,2.4777533148799706e-05
FEMME,8.84911898171418e-06
PLUS,3.539647592685672e-06
SEDUISANTE,1.769823796342836e-06
PETERSBOURG,1.769823796342836e-06
DURING,0.0003964405303807953
PREVIOUS,6.725330426102778e-05
WINTER,6.725330426102778e-05
PREGNANT,1.0618942778057017e-05
GO,0.0013362169662388412
LARGE,0.00030087004537828214
GATHERINGS,7.079295185371344e-06
SMALL,0.00031679845954536766
RECEPTIONS,1.4158590370742689e-05
INTRODUCED,3.0087004537828214e-05
MANY,0.0004123689445478808
FASCINATING,1.2388766574399853e-05
WOMAN,0.00030440969297096783
EACH,0.00032210793093439616
ARRIVAL,9.557048500251315e-05
SEEN,0.000507939429550394
AUNT,7.964207083542762e-05
GRAVELY,7.079295185371344e-06
CONDUCTED,1.9468061759771197e-05
LADY,0.00015043502268914107
BOWS,1.2388766574399853e-05
RIBBON,3.0087004537828214e-05
CAP,0.00014689537509645538
SAILING,7.079295185371344e-06
SOON,0.0004459955966783947
GUESTS,0.00012565748954034136
BEGAN,0.0012707334857741564
SLOWLY,6.725330426102778e-05
TURNING,0.00032033810713805335
VISITOR,7.256277565005628e-05
NAME,0.0002106090317647975
LEFT,0.00107959251576913
PERFORMED,4.070594731588523e-05
CEREMONY,1.4158590370742689e-05
GREETING,3.185682833417105e-05
CARED,1.4158590370742689e-05
OBSERVED,3.185682833417105e-05
GREETINGS,1.769823796342836e-05
SOLEMN,6.902312805737061e-05
INTEREST,0.00011857819435497001
APPROVAL,4.247577111222807e-05
HEALTH,0.00010618942778057017
THANK,0.0001327367847257127
PREVENTED,2.6547356945142543e-05
SHOWING,7.787224703908479e-05
IMPATIENCE,1.769823796342836e-05
SENSE,0.00012565748954034136
RELIEF,4.070594731588523e-05
HAVING,0.000874292955393361
VEXATIOUS,1.769823796342836e-06
DUTY,0.00016105396546719808
RETURN,0.0001716729082452551
BROUGHT,0.0003734328210283384
WORK,0.00021414867935748316
GOLD,7.433259944639911e-05
VELVET,2.1237885556114034e-05
BAG,7.079295185371344e-06
PRETTY,0.00012388766574399852
UPPER,3.185682833417105e-05
LIP,4.42455949085709e-05
DELICATE,5.486453768662792e-05
DARK,0.0001769823796342836
PERCEPTIBLE,2.300770935245687e-05
TEETH,7.964207083542762e-05
LIFTED,0.00011149889916959868
SWEETLY,8.84911898171418e-06
ESPECIALLY,0.0002460055076916542
OCCASIONALLY,6.37136566683421e-05
DREW,0.00019822026519039765
LOWER,7.610242324274196e-05
CASE,0.0001716729082452551
THOROUGHLY,1.769823796342836e-05
ATTRACTIVE,3.362665213051389e-05
SHORTNESS,3.539647592685672e-06
HALF,0.00027078304084045393
OPEN,0.0001964504413940548
SEEMED,0.0010318072732678734
SPECIAL,0.0001274273133366842
FORM,9.734030879885599e-05
BEAUTY,0.00010618942778057017
BRIGHTENED,2.6547356945142543e-05
SIGHT,0.00016105396546719808
MOTHER,0.00035573458306491007
FULL,0.00027078304084045393
CARRYING,7.610242324274196e-05
BURDEN,2.6547356945142543e-05
LIGHTLY,5.840418527931359e-05
